usertoken,visGroup,trial_duration,vars,varIndex,prior_belief,prior_lwr,prior_upr,post_belief,post_lwr,post_upr,diff_belief,diff_uncertainty,pop_corr,sample_corr,post_error,post_error_abs,prior_uncertainty,post_uncertainty,prior_sd,post_sd,exclude
XGNOWnJx,scatter,15045,Income tax rate_Poverty rate,1,-0.183273834,-0.620801991,0.254254323,-0.115533961,-0.437049652,0.20598173,0.06774,-0.23202,0,0.08,-0.195533961,0.195533961,0.875056314,0.643031382,0.218764079,0.160757846,0
XGNOWnJx,scatter,8226,Labor union participation_Corporate profits,3,0.44718087,0.24458148,0.64978026,-0.475619126,-0.704441791,-0.246796461,-0.9228,0.05245,-0.4,-0.41,-0.065619126,0.065619126,0.40519878,0.45764533,0.101299695,0.114411332,0
XGNOWnJx,hop,7395,Temperature_Crime rate,8,0.817769415,0.635538831,1,0.829050681,0.411560815,1,0.01128,0.22398,0.4,0.4,0.429050681,0.429050681,0.364461169,0.588439185,0.091115292,0.208744933,0
XGNOWnJx,hop,12332,Temperature_Sales of Mittens,9,-1,-1,-0.735200084,-1,-1,-0.799099794,0,-0.0639,-0.9,-0.89,-0.11,0.11,0.264799916,0.200900206,0.132399958,0.100450103,0
XGNOWnJx,scatter,6620,Vaccination rate_Rate of illness,4,-0.566728951,-0.896671798,-0.236786103,-0.907942973,-1,-0.751927117,-0.34121,-0.41181,-0.9,-0.89,-0.017942973,0.017942973,0.659885695,0.248072883,0.164971424,0.078007928,0
XGNOWnJx,hop,7156,Weight_Price,5,1,0.938842391,1,0.985431196,0.920918486,1,-0.01457,0.01792,0.9,0.9,0.085431196,0.085431196,0.061157609,0.079081514,0.030578804,0.032256355,0
XGNOWnJx,hop,9455,Yearly income_Height,6,0.048496191,-0.042411626,0.139404008,0.134982219,-0.946770382,1,0.08649,1.76495,0,0.02,0.114982219,0.114982219,0.181815634,1.946770382,0.045453909,0.5408763,0
XNxr6n4F,scatter,45684,Exercise amount_Body weight,4,-0.643993504,-0.844865391,-0.443121618,-0.57785213,-0.899160611,-0.256543649,0.06614,0.24087,-0.4,-0.42,-0.15785213,0.15785213,0.401743773,0.642616962,0.100435943,0.160654241,0
XNxr6n4F,hop,16193,Government spending_Budget deficit,7,0.613273242,0.365524625,0.861021858,0.925189763,0.729141484,1,0.31192,-0.22464,0.9,0.93,-0.004810237,0.004810237,0.495497233,0.270858516,0.123874308,0.098024139,0
XNxr6n4F,hop,17628,Immigrant population_Economic growth,5,0.339002638,-0.045328135,0.723333411,0.099270201,-0.227159303,0.425699706,-0.23973,-0.1158,0.4,0.44,-0.340729799,0.340729799,0.768661546,0.652859009,0.192165387,0.163214752,0
XNxr6n4F,hop,17746,Income tax rate_Poverty rate,9,0.215306368,-0.018828585,0.449441321,0.032640016,-0.288769262,0.354049294,-0.18267,0.17455,0,0.08,-0.047359984,0.047359984,0.468269905,0.642818556,0.117067476,0.160704639,0
XNxr6n4F,hop,15599,Labor union participation_Corporate profits,6,-0.196008434,-0.430767015,0.038750146,-0.41969083,-0.618313253,-0.221068408,-0.22368,-0.07227,-0.4,-0.41,-0.00969083,0.00969083,0.469517161,0.397244845,0.11737929,0.099311211,0
XNxr6n4F,scatter,31099,Temperature_Crime rate,0,0.475843766,0.322987891,0.628699642,0.717940766,0.620643971,0.81523756,0.2421,-0.11112,0.4,0.4,0.317940766,0.317940766,0.305711751,0.194593589,0.076427938,0.048648397,0
XNxr6n4F,scatter,20278,Temperature_Sales of Mittens,1,-0.811143136,-0.902250992,-0.72003528,-1,-1,-0.968951533,-0.18886,-0.15117,-0.9,-0.89,-0.11,0.11,0.182215712,0.031048467,0.045553928,0.015524234,0
XNxr6n4F,hop,16009,Vaccination rate_Rate of illness,8,-0.251331833,-0.479362382,-0.023301283,-1,-1,-0.869564435,-0.74867,-0.32563,-0.9,-0.89,-0.11,0.11,0.456061099,0.130435565,0.114015275,0.065217783,0
XNxr6n4F,scatter,32773,Weight_Price,3,0.933917087,0.835564563,1,1,0.945465963,1,0.06608,-0.1099,0.9,0.9,0.1,0.1,0.164435437,0.054534037,0.049176262,0.027267019,0
XNxr6n4F,scatter,14487,Yearly income_Height,2,0.034874551,-0.087072197,0.156821299,0,-0.180668941,0.180668941,-0.03487,0.11744,0,0.02,-0.02,0.02,0.243893496,0.361337882,0.060973374,0.090334471,0
XVgcitre,line,13439,Exercise amount_Body weight,8,-0.06922222,-0.377444886,0.239000445,0.009829401,-0.666683034,0.686341836,0.07905,0.73658,-0.4,-0.42,0.429829401,0.429829401,0.616445331,1.35302487,0.154111333,0.338256218,0
XVgcitre,scatter,9509,Government spending_Budget deficit,1,0.766691657,0.594650928,0.938732385,0.88008394,0.780976967,0.979190912,0.11339,-0.14587,0.9,0.93,-0.04991606,0.04991606,0.344081458,0.198213945,0.086020364,0.049553486,0
XVgcitre,scatter,10748,Immigrant population_Economic growth,4,0.630407328,0.393893837,0.866920819,0.401628272,-0.235072922,1,-0.22878,0.76205,0.4,0.44,-0.038371728,0.038371728,0.473026982,1.235072922,0.118256745,0.318350597,0
XVgcitre,scatter,17895,Income tax rate_Poverty rate,3,-0.252570929,-1,0.494858142,-0.376904629,-1,0.374342901,-0.12433,-0.12052,0,0.08,-0.456904629,0.456904629,1.494858142,1.374342901,0.373714536,0.375623765,0
XVgcitre,scatter,13867,Labor union participation_Corporate profits,2,-0.689232569,-0.977585895,-0.400879244,-0.684410551,-1,-0.165936667,0.00482,0.25736,-0.4,-0.41,-0.274410551,0.274410551,0.576706651,0.834063333,0.144176663,0.259236942,0
XVgcitre,line,9563,Temperature_Crime rate,5,0.435671675,-0.117126602,0.988469952,0.942176027,0.159478262,1,0.5065,-0.26507,0.4,0.4,0.542176027,0.542176027,1.105596555,0.840521738,0.276399139,0.391348883,0
XVgcitre,line,7700,Temperature_Sales of Mittens,7,-0.946216088,-0.985489961,-0.906942215,-0.94940148,-0.999622452,-0.899180508,-0.00319,0.02189,-0.9,-0.89,-0.05940148,0.05940148,0.078547747,0.100441944,0.019636937,0.025110486,0
XVgcitre,scatter,21687,Vaccination rate_Rate of illness,0,-0.85755292,-0.935127812,-0.779978028,-0.915151419,-0.933310613,-0.896992225,-0.0576,-0.11883,-0.9,-0.89,-0.025151419,0.025151419,0.155149784,0.036318388,0.038787446,0.009079597,0
XVgcitre,line,7568,Weight_Price,6,0.807845875,0.760344049,0.8553477,0.969792169,0.865759437,1,0.16195,0.03924,0.9,0.9,0.069792169,0.069792169,0.095003651,0.134240563,0.023750913,0.052016366,0
XVgcitre,line,7427,Yearly income_Height,9,0.142931624,-0.185912586,0.471775835,0.173012368,-0.371380115,0.717404851,0.03008,0.4311,0,0.02,0.153012368,0.153012368,0.657688422,1.088784966,0.164422105,0.272196242,0
XbhvGiUr,band,6407,Exercise amount_Body weight,6,-1,-1,-0.961889749,-0.494355609,-0.565091393,-0.423619825,0.50564,0.10336,-0.4,-0.42,-0.074355609,0.074355609,0.038110251,0.141471567,0.019055125,0.035367892,0
XbhvGiUr,scatter,7844,Government spending_Budget deficit,4,1,0.956458868,1,1,0.98489639,1,0,-0.02844,0.9,0.93,0.07,0.07,0.043541132,0.01510361,0.021770566,0.007551805,0
XbhvGiUr,scatter,8215,Immigrant population_Economic growth,1,0.340696014,0.194044795,0.487347232,0.12608316,-0.043768617,0.295934937,-0.21461,0.0464,0.4,0.44,-0.31391684,0.31391684,0.293302437,0.339703554,0.073325609,0.084925889,0
XbhvGiUr,scatter,28165,Income tax rate_Poverty rate,3,-0.945771182,-1,-0.891542364,-0.015667178,-0.083854148,0.052519792,0.9301,0.02792,0,0.08,-0.095667178,0.095667178,0.108457636,0.136373939,0.027114409,0.034093485,0
XbhvGiUr,scatter,14324,Labor union participation_Corporate profits,2,-0.863812148,-0.932664945,-0.794959352,-0.629107355,-0.736351669,-0.521863041,0.2347,0.07678,-0.4,-0.41,-0.219107355,0.219107355,0.137705593,0.214488628,0.034426398,0.053622157,0
XbhvGiUr,band,6076,Temperature_Crime rate,5,0.55275108,0.430955058,0.674547103,0.600276351,0.478637443,0.72191526,0.04753,-0.00031,0.4,0.4,0.200276351,0.200276351,0.243592045,0.243277817,0.060898011,0.060819454,0
XbhvGiUr,band,8558,Temperature_Sales of Mittens,8,-1,-1,-0.924471139,-1,-1,-0.957547731,0,-0.03308,-0.9,-0.89,-0.11,0.11,0.075528861,0.042452269,0.037764431,0.021226135,0
XbhvGiUr,scatter,19178,Vaccination rate_Rate of illness,0,-0.747400103,-0.911949885,-0.582850322,-1,-1,-0.935628654,-0.2526,-0.26473,-0.9,-0.89,-0.11,0.11,0.329099563,0.064371346,0.082274891,0.032185673,0
XbhvGiUr,band,5951,Weight_Price,9,1,0.944374661,1,1,0.93820701,1,0,0.00617,0.9,0.9,0.1,0.1,0.055625339,0.06179299,0.02781267,0.030896495,0
XbhvGiUr,band,6198,Yearly income_Height,7,0.627185861,0.501435675,0.752936047,0.126348764,0.004380033,0.248317495,-0.50084,-0.00756,0,0.02,0.106348764,0.106348764,0.251500372,0.243937462,0.062875093,0.060984365,0
XfbrtCbO,scatter,21830,Exercise amount_Body weight,2,-0.84039322,-1,-0.679291109,-0.567634666,-0.768453535,-0.366815797,0.27276,0.08093,-0.4,-0.42,-0.147634666,0.147634666,0.320708891,0.401637739,0.080551056,0.100409435,0
XfbrtCbO,band,9164,Government spending_Budget deficit,9,1,0.841204911,1,1,0.955523651,1,0,-0.11432,0.9,0.93,0.07,0.07,0.158795089,0.044476349,0.079397545,0.022238174,0
XfbrtCbO,band,5776,Immigrant population_Economic growth,8,0.364824142,0.2188252,0.510823085,0.549927877,0.369813918,0.730041836,0.1851,0.06823,0.4,0.44,0.109927877,0.109927877,0.291997885,0.360227917,0.072999471,0.090056979,0
XfbrtCbO,band,17151,Income tax rate_Poverty rate,6,-0.574941626,-0.71016367,-0.439719583,0.000514761,-0.27195251,0.272982031,0.57546,0.27449,0,0.08,-0.079485239,0.079485239,0.270444088,0.544934541,0.067611022,0.136233635,0
XfbrtCbO,band,25416,Labor union participation_Corporate profits,5,-1,-1,-0.765432866,-1,-1,-0.800731935,0,-0.0353,-0.4,-0.41,-0.59,0.59,0.234567134,0.199268065,0.117283567,0.099634033,0
XfbrtCbO,scatter,12209,Temperature_Crime rate,4,0.63070458,0.381141367,0.880267793,0.837337027,0.760391878,0.914282175,0.20663,-0.34524,0.4,0.4,0.437337027,0.437337027,0.499126426,0.153890298,0.124781606,0.038472574,0
XfbrtCbO,scatter,17653,Temperature_Sales of Mittens,1,-1,-1,-0.928435033,-1,-1,-0.949574939,0,-0.02114,-0.9,-0.89,-0.11,0.11,0.071564967,0.050425061,0.035782483,0.025212531,0
XfbrtCbO,band,22948,Vaccination rate_Rate of illness,7,-1,-1,-0.965282478,-1,-1,-0.976644242,0,-0.01136,-0.9,-0.89,-0.11,0.11,0.034717522,0.023355758,0.017358761,0.011677879,0
XfbrtCbO,scatter,12918,Weight_Price,3,1,0.959426314,1,1,0.978824803,1,0,-0.0194,0.9,0.9,0.1,0.1,0.040573686,0.021175197,0.020286843,0.010587598,0
XfbrtCbO,scatter,36206,Yearly income_Height,0,0.572164245,0.436000061,0.708328429,0.215764738,-0.078771544,0.510301019,-0.3564,0.31674,0,0.02,0.195764738,0.195764738,0.272328368,0.589072563,0.068082092,0.147268141,0
XsbnzPmG,line,13045,Exercise amount_Body weight,6,-0.297120319,-0.602585421,0.008344783,-0.536984553,-0.954913029,-0.119056078,-0.23986,0.22493,-0.4,-0.42,-0.116984553,0.116984553,0.610930204,0.835856951,0.152732551,0.208964238,0
XsbnzPmG,scatter,17739,Government spending_Budget deficit,2,0.20217331,-0.194397711,0.59874433,0.843071549,0.065668969,1,0.6409,0.14119,0.9,0.93,-0.086928451,0.086928451,0.793142041,0.934331031,0.19828551,0.38870129,0
XsbnzPmG,scatter,11585,Immigrant population_Economic growth,4,0.265625035,-0.019900931,0.551151,0.433903482,-0.132193036,1,0.16828,0.56114,0.4,0.44,-0.006096518,0.006096518,0.571051931,1.132193036,0.142762983,0.283048259,0
XsbnzPmG,scatter,78106,Income tax rate_Poverty rate,0,-0.516174586,-0.812604623,-0.219744548,-0.506724425,-1,0.051048142,0.00945,0.45819,0,0.08,-0.586724425,0.586724425,0.592860075,1.051048142,0.148215019,0.278886283,0
XsbnzPmG,scatter,25870,Labor union participation_Corporate profits,1,-0.279140235,-0.530856953,-0.027423516,-0.710885482,-1,0.008083952,-0.43175,0.50465,-0.4,-0.41,-0.300885482,0.300885482,0.503433437,1.008083952,0.125858359,0.359484717,0
XsbnzPmG,line,10811,Temperature_Crime rate,7,0.421721495,-0.093674482,0.937117472,0.766521364,0.533042728,1,0.3448,-0.56383,0.4,0.4,0.366521364,0.366521364,1.030791954,0.466957272,0.257697988,0.116739318,0
XsbnzPmG,line,15217,Temperature_Sales of Mittens,5,-0.894011186,-1,-0.564637703,-0.834686601,-1,-0.341658339,0.05932,0.22298,-0.9,-0.89,0.055313399,0.055313399,0.435362297,0.658341661,0.164686741,0.246514131,0
XsbnzPmG,scatter,18202,Vaccination rate_Rate of illness,3,-0.630091799,-1,-0.226264892,-0.815257939,-1,-0.25123111,-0.18517,-0.02497,-0.9,-0.89,0.074742061,0.074742061,0.773735108,0.74876889,0.201913454,0.282013415,0
XsbnzPmG,line,12589,Weight_Price,8,0.859381541,0.453023783,1,0.907191409,0.495284834,1,0.04781,-0.04226,0.9,0.9,0.007191409,0.007191409,0.546976217,0.504715166,0.203178879,0.205953287,0
XsbnzPmG,line,10526,Yearly income_Height,9,0.153201558,-0.581739152,0.888142269,0.26043369,-0.479132619,1,0.10723,0.00925,0,0.02,0.24043369,0.24043369,1.469881421,1.479132619,0.367470355,0.369783155,0
Y3X7NqJb,scatter,74121,Exercise amount_Body weight,1,0.769597007,-0.785369286,1,-0.852693057,-1,0.852759583,-1.62229,0.06739,-0.4,-0.42,-0.432693057,0.432693057,1.785369286,1.852759583,0.777483146,0.85272632,0
Y3X7NqJb,band,12702,Government spending_Budget deficit,6,-1,-1,0.915939485,-1,-1,0.954289561,0,0.03835,0.9,0.93,-1.93,1.93,1.915939485,1.954289561,0.957969742,0.97714478,0
Y3X7NqJb,band,11666,Immigrant population_Economic growth,7,-0.799455803,-1,0.467119389,-0.879398824,-1,0.492007443,-0.07994,0.02489,0.4,0.44,-1.319398824,1.319398824,1.467119389,1.492007443,0.633287596,0.685703134,0
Y3X7NqJb,band,5367,Income tax rate_Poverty rate,8,0.184560519,-0.828618137,1,0.572664439,-1,1,0.3881,0.17138,0,0.08,0.492664439,0.492664439,1.828618137,2,0.506589328,0.78633222,0
Y3X7NqJb,band,4089,Labor union participation_Corporate profits,9,1,-1,1,1,-0.792223588,1,0,-0.20778,-0.4,-0.41,1.41,1.41,2,1.792223588,1,0.896111794,0
Y3X7NqJb,scatter,5499,Temperature_Crime rate,4,1,-0.744929294,1,0.392961766,-0.68565518,1,-0.60704,-0.05927,0.4,0.4,-0.007038234,0.007038234,1.744929294,1.68565518,0.872464647,0.539308473,0
Y3X7NqJb,scatter,8830,Temperature_Sales of Mittens,2,0.181495899,-1,1,0.680832706,-1,1,0.49934,0,-0.9,-0.89,1.570832706,1.570832706,2,2,0.59074795,0.840416353,0
Y3X7NqJb,band,5145,Vaccination rate_Rate of illness,5,0.528093168,-0.512569591,1,1,-1,1,0.47191,0.48743,-0.9,-0.89,1.89,1.89,1.512569591,2,0.520331379,1,0
Y3X7NqJb,scatter,8683,Weight_Price,3,0.400211989,-0.899616599,1,0.568074893,-0.661460372,1,0.16786,-0.23816,0.9,0.9,-0.331925107,0.331925107,1.899616599,1.661460372,0.649914294,0.614767632,0
Y3X7NqJb,scatter,24864,Yearly income_Height,0,-0.072093599,-1,0.855812802,0.844468734,-0.688630457,1,0.91656,-0.16718,0,0.02,0.824468734,0.824468734,1.855812802,1.688630457,0.4639532,0.766549595,0
Ywt8Cn1I,band,9293,Exercise amount_Body weight,8,-0.646209633,-0.874170555,-0.41824871,-0.390379445,-0.955104359,0.174345469,0.25583,0.67353,-0.4,-0.42,0.029620555,0.029620555,0.455921846,1.129449828,0.113980461,0.282362457,0
Ywt8Cn1I,scatter,7257,Government spending_Budget deficit,4,0.522947344,0.301482761,0.744411927,0.659477711,0.475513072,0.843442349,0.13653,-0.075,0.9,0.93,-0.270522289,0.270522289,0.442929166,0.367929276,0.110732292,0.091982319,0
Ywt8Cn1I,scatter,10699,Immigrant population_Economic growth,2,0.529490585,0.170663969,0.888317201,0.537849214,0.306002597,0.769695831,0.00836,-0.25396,0.4,0.44,0.097849214,0.097849214,0.717653232,0.463693234,0.179413308,0.115923308,0
Ywt8Cn1I,scatter,24047,Income tax rate_Poverty rate,0,-0.802216258,-1,-0.604432517,-0.148775169,-0.401354494,0.103804155,0.65344,0.10959,0,0.08,-0.228775169,0.228775169,0.395567483,0.505158649,0.098891871,0.126289662,0
Ywt8Cn1I,scatter,7830,Labor union participation_Corporate profits,1,0.287121537,0.095488991,0.478754084,-0.402028539,-0.712208292,-0.091848786,-0.68915,0.23709,-0.4,-0.41,0.007971461,0.007971461,0.383265093,0.620359506,0.095816273,0.155089877,0
Ywt8Cn1I,band,10109,Temperature_Crime rate,9,-0.67512771,-0.911597102,-0.438658319,0.473711544,0.253131773,0.694291314,1.14884,-0.03178,0.4,0.4,0.073711544,0.073711544,0.472938783,0.441159541,0.118234696,0.110289885,0
Ywt8Cn1I,band,9456,Temperature_Sales of Mittens,6,0.588882692,0.379705645,0.798059739,-0.743042088,-0.847927671,-0.638156505,-1.33192,-0.20858,-0.9,-0.89,0.146957912,0.146957912,0.418354094,0.209771166,0.104588524,0.052442792,0
Ywt8Cn1I,scatter,7085,Vaccination rate_Rate of illness,3,0.750495355,0.494191848,1,-0.686124315,-1,-0.37224863,-1.43662,0.12194,-0.9,-0.89,0.203875685,0.203875685,0.505808152,0.62775137,0.128151754,0.156937842,0
Ywt8Cn1I,band,10688,Weight_Price,5,0.640838772,0.289229798,0.992447746,0.662411933,0.550574578,0.774249288,0.02157,-0.47954,0.9,0.9,-0.237588067,0.237588067,0.703217949,0.22367471,0.175804487,0.055918677,0
Ywt8Cn1I,band,7378,Yearly income_Height,7,0.115749292,-0.316887169,0.548385753,0.067174456,-0.537472243,0.671821155,-0.04857,0.34402,0,0.02,0.047174456,0.047174456,0.865272921,1.209293398,0.21631823,0.30232335,0
Z08TqMru,band,8237,Exercise amount_Body weight,7,-0.33279082,-0.555175904,-0.110405737,-0.496126584,-0.727607808,-0.264645359,-0.16334,0.01819,-0.4,-0.42,-0.076126584,0.076126584,0.444770167,0.462962449,0.111192542,0.115740612,0
Z08TqMru,scatter,8096,Government spending_Budget deficit,3,0.414120481,0.176606484,0.651634478,1,0.610198229,1,0.58588,-0.08523,0.9,0.93,0.07,0.07,0.475027994,0.389801771,0.118756998,0.194900886,0
Z08TqMru,scatter,9140,Immigrant population_Economic growth,0,0.269470774,-0.051320812,0.59026236,0.619088911,0.238177821,1,0.34962,0.12024,0.4,0.44,0.179088911,0.179088911,0.641583173,0.761822179,0.160395793,0.190455545,0
Z08TqMru,scatter,25851,Income tax rate_Poverty rate,2,0.732339169,0.464678338,1,0.015685467,-0.723589675,0.754960609,-0.71665,0.94323,0,0.08,-0.064314533,0.064314533,0.535321662,1.478550284,0.133830415,0.369637571,0
Z08TqMru,scatter,4860,Labor union participation_Corporate profits,4,-0.066810905,-0.291394363,0.157772553,-1,-1,-0.573661748,-0.93319,-0.02283,-0.4,-0.41,-0.59,0.59,0.449166916,0.426338252,0.112291729,0.213169126,0
Z08TqMru,band,3600,Temperature_Crime rate,9,0.483532197,0.203139316,0.763925078,0.541399499,0.299238771,0.783560227,0.05787,-0.07646,0.4,0.4,0.141399499,0.141399499,0.560785762,0.484321457,0.14019644,0.121080364,0
Z08TqMru,band,8928,Temperature_Sales of Mittens,8,0.711624525,0.415777526,1,-1,-1,-0.855332126,-1.71162,-0.43955,-0.9,-0.89,-0.11,0.11,0.584222474,0.144667874,0.1479235,0.072333937,0
Z08TqMru,scatter,7844,Vaccination rate_Rate of illness,1,-1,-1,-0.879118374,-1,-1,-0.931178656,0,-0.05206,-0.9,-0.89,-0.11,0.11,0.120881626,0.068821344,0.060440813,0.034410672,0
Z08TqMru,band,4200,Weight_Price,6,1,0.732637704,1,1,0.752671038,1,0,-0.02003,0.9,0.9,0.1,0.1,0.267362296,0.247328962,0.133681148,0.123664481,0
Z08TqMru,band,5638,Yearly income_Height,5,0.079094422,-0.018342268,0.176531111,0.142101027,-0.021545889,0.305747943,0.06301,0.13242,0,0.02,0.122101027,0.122101027,0.194873379,0.327293832,0.048718345,0.081823458,0
ZYzDDNNG,line,12859,Exercise amount_Body weight,5,-0.367548895,-0.490524435,-0.244573356,-0.563561088,-0.72311651,-0.404005667,-0.19601,0.07316,-0.4,-0.42,-0.143561088,0.143561088,0.24595108,0.319110843,0.06148777,0.079777711,0
ZYzDDNNG,scatter,29471,Government spending_Budget deficit,4,0.627125695,0.531204552,0.723046838,0.876618179,0.81525778,0.937978577,0.24949,-0.06912,0.9,0.93,-0.053381821,0.053381821,0.191842286,0.122720797,0.047960572,0.030680199,0
ZYzDDNNG,scatter,10138,Immigrant population_Economic growth,2,0.731248464,0.643732242,0.818764686,0.850364983,0.770520163,0.930209803,0.11912,-0.01534,0.4,0.44,0.410364983,0.410364983,0.175032444,0.15968964,0.043758111,0.03992241,0
ZYzDDNNG,scatter,25895,Income tax rate_Poverty rate,1,0.495211262,0.354433209,0.635989316,0.265362663,0.169665969,0.361059356,-0.22985,-0.09016,0,0.08,0.185362663,0.185362663,0.281556107,0.191393387,0.070389027,0.047848347,0
ZYzDDNNG,scatter,44091,Labor union participation_Corporate profits,0,-0.59542293,-0.736300373,-0.454545487,-0.850202486,-0.900281132,-0.800123841,-0.25478,-0.1816,-0.4,-0.41,-0.440202486,0.440202486,0.281754887,0.100157291,0.070438722,0.025039323,0
ZYzDDNNG,line,13106,Temperature_Crime rate,9,-0.231864794,-0.355944182,-0.107785407,0.565020801,0.391087262,0.738954339,0.79689,0.09971,0.4,0.4,0.165020801,0.165020801,0.248158775,0.347867077,0.062039694,0.086966769,0
ZYzDDNNG,line,10169,Temperature_Sales of Mittens,7,-0.679035162,-0.811102691,-0.546967633,-0.929289606,-1,-0.858579212,-0.25025,-0.12271,-0.9,-0.89,-0.039289606,0.039289606,0.264135058,0.141420788,0.066033765,0.035355197,0
ZYzDDNNG,scatter,19187,Vaccination rate_Rate of illness,3,-0.548000056,-0.680328345,-0.415671767,-0.926662093,-0.960228765,-0.893095421,-0.37866,-0.19752,-0.9,-0.89,-0.036662093,0.036662093,0.264656578,0.067133344,0.066164145,0.016783336,0
ZYzDDNNG,line,10737,Weight_Price,6,0.852069771,0.766118882,0.93802066,0.897788584,0.824336164,0.971241004,0.04572,-0.025,0.9,0.9,-0.002211416,0.002211416,0.171901778,0.146904839,0.042975445,0.03672621,0
ZYzDDNNG,line,9770,Yearly income_Height,8,0.165781278,0.070289873,0.261272684,0.223647472,0.077926569,0.369368375,0.05787,0.10046,0,0.02,0.203647472,0.203647472,0.190982811,0.291441806,0.047745703,0.072860452,0
ZdHB4ENS,scatter,19885,Exercise amount_Body weight,0,1,-1,1,1,-1,1,0,0,-0.4,-0.42,1.42,1.42,2,2,1,1,0
ZdHB4ENS,hop,6526,Government spending_Budget deficit,9,-1,-1,-0.073148996,1,-0.495890917,1,2,0.56904,0.9,0.93,0.07,0.07,0.926851004,1.495890917,0.463425502,0.747945458,0
ZdHB4ENS,hop,6812,Immigrant population_Economic growth,8,1,-0.318033444,1,0.924977574,-0.260851602,1,-0.07502,-0.05718,0.4,0.44,0.484977574,0.484977574,1.318033444,1.260851602,0.659016722,0.592914588,0
ZdHB4ENS,hop,22883,Income tax rate_Poverty rate,5,-1,-1,1,-0.821918049,-1,1,0.17808,0,0,0.08,-0.901918049,0.901918049,2,2,1,0.910959025,0
ZdHB4ENS,hop,19301,Labor union participation_Corporate profits,7,0.628714691,-1,1,-0.990396549,-1,-0.732793379,-1.61911,-1.73279,-0.4,-0.41,-0.580396549,0.580396549,2,0.267206621,0.814357345,0.128801585,0
